element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,roll3_pts,roll5_pts,roll3_mins,roll3_goals,roll3_assists,roll3_clean,roll3_bonus,roll3_threat,roll3_creativity,roll3_influence,roll3_saves,roll3_yellows,ewm3_pts,ewm5_pts,ewm3_mins,ewm3_goals,ewm3_assists,ewm3_threat,ewm3_creativity,games_played,home_ratio,price_change,pts_per_90,opp_strength,opponent_encoded,gw_number,player_id,player_name,position,team_name,price,player_status,is_home,target,selected_pct
425,208,6,0,True,2026-01-07T19:30:00Z,1.0,1.0,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-2,1248,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.029469548133595286,412,21,425,Claudio Echeverri,Midfielder,Man City,5.4,u,1,0,0.0
425,216,14,0,False,2026-01-17T12:30:00Z,2.0,0.0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-4,1244,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03421309872922776,38,22,425,Claudio Echeverri,Midfielder,Man City,5.4,u,0,0,0.0
425,228,20,0,True,2026-01-24T15:00:00Z,2.0,0.0,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,0,1243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.04400749063670412,796,23,425,Claudio Echeverri,Midfielder,Man City,5.4,u,1,0,0.0
425,239,18,0,False,2026-02-01T16:30:00Z,2.0,2.0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-1,1243,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.04,795,24,425,Claudio Echeverri,Midfielder,Man City,5.4,u,0,0,0.0
425,247,12,0,False,2026-02-08T16:30:00Z,1.0,2.0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-4,1239,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03371868978805395,112,25,425,Claudio Echeverri,Midfielder,Man City,5.4,u,0,0,0.0
425,256,10,0,True,2026-02-11T19:30:00Z,3.0,0.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,0,1239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.03629417382999045,824,26,425,Claudio Echeverri,Midfielder,Man City,5.4,u,1,0,0.0
425,266,15,0,True,2026-02-21T20:00:00Z,2.0,1.0,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-1,1238,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.03567984570877531,603,27,425,Claudio Echeverri,Midfielder,Man City,5.4,u,1,0,0.0
427,7,20,10,False,2025-08-16T16:30:00Z,0.0,4.0,1,False,90,1,1,1,0,0,0,0,1,0,0,0,31,49.8,23.7,28.0,10.2,1,1,1,3,1,0.20,0.14,0.34,0.56,55,0,1819194,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.04400749063670412,796,1,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,0,10,10.0
427,18,18,2,True,2025-08-23T11:30:00Z,0.0,2.0,2,False,90,0,0,0,2,0,0,0,0,0,0,0,12,5.4,5.1,4.0,1.5,0,4,1,5,1,0.04,0.04,0.08,1.11,56,1164729,3511890,1207349,42620,10.0,10.0,90.0,1.0,1.0,1.0,0.0,28.0,23.7,49.8,0.0,1.0,10.0,10.0,90.0,1.0,1.0,28.0,23.7,1.0,0.0,1.0,10.0,0.04,795,2,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,1,2,10.0
427,22,6,2,False,2025-08-31T13:00:00Z,2.0,1.0,3,False,90,0,0,0,2,0,0,0,0,0,0,0,18,11.8,32.3,1.0,4.5,1,3,1,5,1,0.02,0.12,0.14,2.30,57,249324,3831345,465131,215807,6.0,6.0,90.0,0.5,0.5,0.5,0.0,16.0,14.399999999999999,27.599999999999998,0.0,0.5,6.0,7.333333333333335,90.0,0.5,0.5,16.0,14.399999999999999,2.0,0.5,1.0,6.0,0.029469548133595286,412,3,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,0,2,10.0
427,38,14,3,True,2025-09-14T15:30:00Z,3.0,0.0,4,False,90,0,0,1,0,0,0,0,0,0,0,0,8,8.0,19.3,25.0,5.2,3,3,1,7,1,0.35,0.02,0.37,1.51,57,-170270,3699931,264301,434571,4.666666666666667,4.666666666666667,90.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,11.0,20.366666666666664,22.333333333333332,0.0,0.3333333333333333,4.0,5.555555555555557,90.0,0.25,0.25,8.5,23.349999999999998,3.0,0.3333333333333333,0.0,4.666666666666667,0.03421309872922776,38,4,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,1,3,10.0
427,41,1,9,False,2025-09-21T15:30:00Z,1.0,1.0,5,False,90,0,1,0,1,0,0,0,0,0,0,2,26,31.2,21.8,17.0,7.0,5,7,0,12,1,0.06,0.04,0.10,0.96,57,-206439,3536462,121198,327637,2.3333333333333335,4.25,90.0,0.0,0.0,0.3333333333333333,0.0,10.0,18.899999999999995,8.4,0.0,0.0,3.5,4.703703703703705,90.0,0.125,0.125,16.75,21.325,4.0,0.5,0.0,2.3333333333333335,0.0192131747483989,411,5,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,0,9,10.0
427,57,3,2,True,2025-09-27T14:00:00Z,5.0,1.0,6,False,82,0,0,0,1,0,0,0,0,0,0,0,16,10.6,11.0,18.0,4.0,3,2,1,6,1,0.14,0.06,0.20,0.41,57,550683,4158939,682112,131429,4.666666666666667,5.2,90.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,14.333333333333334,24.46666666666667,17.0,0.0,0.0,6.25,6.135802469135804,90.0,0.0625,0.5625,16.875,21.5625,5.0,0.4,0.0,4.666666666666667,0.04633204633204633,883,6,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,1,2,10.0
427,64,5,3,False,2025-10-05T15:30:00Z,0.0,1.0,7,False,75,0,0,1,0,0,0,0,0,0,0,0,14,10.8,18.3,26.0,5.5,1,2,0,3,1,0.18,0.06,0.24,0.71,58,-79758,4061814,146472,226230,4.666666666666667,3.6,87.33333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,20.0,17.366666666666667,16.599999999999998,0.0,0.0,4.125,4.757201646090537,86.0,0.03125,0.28125,17.4375,16.28125,5.0,0.6,1.0,4.809160305343512,0.03391472868217054,693,7,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,0,3,10.0
427,76,9,1,True,2025-10-18T14:00:00Z,2.0,0.0,8,False,58,0,0,0,0,0,0,0,0,0,0,0,17,7.8,26.7,17.0,5.2,1,1,1,3,1,0.30,0.08,0.38,0.66,58,-135754,3952462,133691,269445,4.666666666666667,3.8,82.33333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,20.333333333333332,17.03333333333333,17.53333333333333,0.0,0.0,3.5625,4.171467764060358,80.5,0.015625,0.140625,21.71875,17.290625,5.0,0.4,0.0,5.101214574898786,0.027938342967244702,374,8,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,1,1,10.0
427,82,2,1,False,2025-10-26T14:00:00Z,1.0,0.0,9,False,75,0,0,0,1,0,0,0,1,0,0,0,-1,0.0,4.3,5.0,0.4,1,2,0,3,1,0.07,0.03,0.10,0.81,57,-445987,3503303,39997,485984,2.0,3.6,71.66666666666667,0.0,0.0,0.3333333333333333,0.0,20.333333333333332,18.666666666666668,9.733333333333333,0.0,0.0,2.28125,3.114311842706906,69.25,0.0078125,0.0703125,19.359375,21.995312499999997,5.0,0.6,-1.0,2.511627906976744,0.026264591439688716,212,9,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,0,1,10.0
427,96,4,1,True,2025-11-02T16:30:00Z,3.0,1.0,10,False,17,0,0,0,0,0,0,0,0,0,0,0,4,4.0,1.7,22.0,2.8,0,1,0,1,0,0.11,0.02,0.13,0.02,56,-527206,2965834,28008,555214,1.6666666666666667,3.2,69.33333333333333,0.0,0.0,0.3333333333333333,0.0,16.0,16.433333333333334,6.2,0.0,0.3333333333333333,1.640625,2.409541228471271,72.125,0.00390625,0.03515625,12.1796875,13.147656249999999,5.0,0.4,-1.0,2.1634615384615388,0.04267701260911736,900,10,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,1,1,10.0
427,106,12,0,True,2025-11-09T16:30:00Z,3.0,0.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-469070,2510526,15876,484946,1.0,1.6,50.0,0.0,0.0,0.0,0.0,14.666666666666666,10.899999999999999,3.9333333333333336,0.0,0.3333333333333333,1.3203125,1.9396941523141809,44.5625,0.001953125,0.017578125,17.08984375,7.423828124999999,5.0,0.6,-1.0,1.8,0.03371868978805395,112,11,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,1,0,10.0
427,119,15,1,False,2025-11-22T17:30:00Z,2.0,1.0,12,False,13,0,0,0,0,0,0,0,0,0,0,0,3,1.2,5.8,4.0,1.1,0,0,0,0,0,0.00,0.13,0.13,0.00,54,-325219,2181594,16437,341656,0.6666666666666666,1.2,30.666666666666668,0.0,0.0,0.0,0.0,9.0,2.0,1.3333333333333333,0.0,0.3333333333333333,0.66015625,1.2931294348761206,22.28125,0.0009765625,0.0087890625,8.544921875,3.7119140624999996,4.0,0.6,-1.0,1.9565217391304348,0.03567984570877531,603,12,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,0,1,10.0
427,126,11,3,True,2025-11-29T15:00:00Z,3.0,2.0,13,False,74,0,0,0,2,0,0,0,0,0,0,1,26,10.4,20.0,13.0,4.3,2,2,1,5,1,0.22,0.26,0.48,1.41,54,-234357,1917020,11111,245468,0.6666666666666666,0.8,10.0,0.0,0.0,0.0,0.0,8.666666666666666,2.5,1.7333333333333334,0.0,0.0,0.830078125,1.1954196232507472,17.640625,0.00048828125,0.00439453125,6.2724609375,4.7559570312499995,4.0,0.6,0.0,6.0,0.04433497536945813,650,13,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,1,3,10.0
427,135,10,7,False,2025-12-02T19:30:00Z,4.0,5.0,14,False,81,1,0,0,4,0,0,0,0,0,0,0,33,37.2,21.9,19.0,7.8,0,4,0,4,1,0.62,0.38,1.00,0.64,53,-125801,1855348,9863,135664,1.3333333333333333,1.2,29.0,0.0,0.0,0.0,0.3333333333333333,5.666666666666667,8.6,3.866666666666667,0.0,0.0,1.9150390625,1.7969464155004982,45.8203125,0.000244140625,0.002197265625,9.63623046875,12.377978515625,4.0,0.6,-1.0,4.137931034482759,0.03629417382999045,824,14,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,0,7,10.0
427,147,17,1,True,2025-12-06T15:00:00Z,3.0,0.0,15,False,21,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.9,4.0,0.6,0,0,0,0,0,0.28,0.00,0.28,0.05,53,-39478,1818799,35573,75051,3.6666666666666665,2.4,56.0,0.3333333333333333,0.0,0.0,0.3333333333333333,12.0,15.9,16.26666666666667,0.0,0.0,4.45751953125,3.5312976103336653,63.41015625,0.5001220703125,0.0010986328125,14.318115234375,17.138989257812497,4.0,0.6,0.0,5.892857142857143,0.03180914512922465,747,15,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,1,1,10.0
427,155,8,3,False,2025-12-14T14:00:00Z,0.0,3.0,16,False,84,0,0,1,0,0,0,0,0,0,0,0,6,10.0,1.9,21.0,3.3,3,2,1,6,1,0.04,0.01,0.05,1.71,52,-279454,1535700,18044,297498,3.6666666666666665,2.4,58.666666666666664,0.3333333333333333,0.0,0.0,0.3333333333333333,12.0,15.266666666666667,15.866666666666667,0.0,0.0,2.728759765625,2.687531740222444,42.205078125,0.25006103515625,0.00054931640625,9.1590576171875,10.519494628906248,4.0,0.6,-1.0,5.625,0.02995169082125604,101,16,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,0,3,10.0
427,167,19,8,True,2025-12-20T15:00:00Z,3.0,0.0,17,False,66,1,0,1,0,0,0,0,0,0,0,0,26,36.2,6.0,54.0,9.6,0,4,0,4,1,0.27,0.02,0.29,0.79,52,-80562,1466646,24649,105211,3.6666666666666665,3.0,62.0,0.3333333333333333,0.0,0.3333333333333333,0.0,14.666666666666666,9.233333333333333,15.733333333333334,0.0,0.0,2.8643798828125,2.7916878268149627,63.1025390625,0.125030517578125,0.000274658203125,15.07952880859375,6.209747314453124,5.0,0.4,0.0,5.32258064516129,0.045714285714285714,532,17,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,1,8,10.0
427,178,16,8,False,2025-12-27T12:30:00Z,1.0,2.0,18,False,72,1,0,0,1,0,0,0,0,0,0,1,25,33.6,22.3,22.0,7.8,0,3,0,3,1,0.46,0.01,0.47,0.52,52,31062,1508837,63696,32634,4.0,4.4,57.0,0.3333333333333333,0.0,0.6666666666666666,0.0,26.333333333333332,3.9333333333333336,15.4,0.0,0.0,5.43218994140625,4.5277918845433085,64.55126953125,0.5625152587890625,0.0001373291015625,34.539764404296875,6.1048736572265625,5.0,0.6,0.0,6.315789473684211,0.03623898139079334,95,18,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,0,8,10.0
427,189,17,1,False,2026-01-01T20:00:00Z,0.0,0.0,19,False,5,0,0,0,0,0,0,0,0,0,0,0,3,3.4,0.3,17.0,2.1,0,0,0,0,0,0.07,0.00,0.07,0.01,52,35742,1546616,59526,23784,6.333333333333333,5.4,74.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,32.333333333333336,10.066666666666668,26.600000000000005,0.0,0.0,6.716094970703125,5.68519458969554,68.275634765625,0.7812576293945312,6.866455078125e-05,28.269882202148438,14.202436828613282,5.0,0.4,0.0,7.702702702702703,0.03180914512922465,747,19,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,0,1,10.0
427,197,7,10,True,2026-01-04T17:30:00Z,1.0,1.0,20,False,69,1,0,1,0,0,0,0,0,0,0,2,28,40.0,35.6,23.0,9.9,2,4,0,6,1,0.05,0.24,0.29,0.49,52,-9594,1532382,24638,34232,5.666666666666667,4.2,47.666666666666664,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,31.0,9.533333333333333,24.400000000000002,0.0,0.0,3.8580474853515625,4.123463059797027,36.6378173828125,0.3906288146972656,3.4332275390625e-05,22.63494110107422,7.251218414306641,5.0,0.4,0.0,10.6993006993007,0.030303030303030304,555,20,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,1,10,10.0
427,208,6,2,True,2026-01-07T19:30:00Z,1.0,1.0,21,False,90,0,0,0,1,0,0,0,0,0,0,0,9,7.4,10.4,20.0,3.8,3,1,0,4,1,0.13,0.09,0.22,1.16,52,57434,1595852,77044,19610,6.333333333333333,6.0,48.666666666666664,0.6666666666666666,0.0,0.3333333333333333,1.0,20.666666666666668,19.400000000000002,25.666666666666668,0.0,0.0,6.929023742675781,6.082308706531352,52.81890869140625,0.6953144073486328,1.71661376953125e-05,22.81747055053711,21.42560920715332,5.0,0.4,0.0,11.712328767123287,0.029469548133595286,412,21,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,1,2,10.0
427,216,14,1,False,2026-01-17T12:30:00Z,2.0,0.0,22,False,10,0,0,0,0,0,0,0,0,0,0,0,3,1.4,3.6,8.0,1.3,0,1,0,1,0,0.00,0.02,0.02,0.16,52,-33335,1560099,40779,74114,4.333333333333333,5.8,54.666666666666664,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,20.0,15.433333333333335,16.933333333333334,0.0,0.0,4.464511871337891,4.721539137687569,71.40945434570312,0.3476572036743164,8.58306884765625e-06,21.408735275268555,15.91280460357666,5.0,0.6,0.0,7.134146341463414,0.03421309872922776,38,22,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,0,1,10.0
427,228,20,3,True,2026-01-24T15:00:00Z,2.0,0.0,23,False,60,0,0,1,0,0,0,0,0,0,0,0,4,0.0,5.3,9.0,1.2,0,2,0,2,1,0.04,0.03,0.07,0.11,52,-61502,1500291,16635,78137,4.333333333333333,4.4,56.333333333333336,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,17.0,16.533333333333335,16.266666666666666,0.0,0.0,2.7322559356689453,3.481026091791713,40.70472717285156,0.1738286018371582,4.291534423828125e-06,14.704367637634277,9.75640230178833,5.0,0.4,0.0,6.9230769230769225,0.04400749063670412,796,23,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,1,3,10.0
427,239,18,1,False,2026-02-01T16:30:00Z,2.0,2.0,24,False,21,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,14.5,8.0,2.1,0,0,0,0,0,0.27,0.18,0.45,0.47,51,-78650,1421331,12806,91456,2.0,3.4,53.333333333333336,0.0,0.0,0.3333333333333333,0.0,12.333333333333334,6.433333333333334,2.9333333333333336,0.0,0.0,2.8661279678344727,3.3206840611944757,50.35236358642578,0.0869143009185791,2.1457672119140625e-06,11.852183818817139,7.528201150894166,5.0,0.6,-1.0,3.375,0.04,795,24,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,0,1,10.0
427,247,12,0,False,2026-02-08T16:30:00Z,1.0,2.0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-45776,1376226,10693,56469,1.6666666666666667,3.4,30.333333333333332,0.0,0.0,0.3333333333333333,0.0,8.333333333333334,7.8,0.4666666666666666,0.0,0.0,1.9330639839172363,2.547122707462984,35.67618179321289,0.04345715045928955,1.0728836059570312e-06,9.92609190940857,11.014100575447083,5.0,0.6,0.0,4.945054945054945,0.03371868978805395,112,25,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,0,0,10.0
427,256,10,1,True,2026-02-11T19:30:00Z,3.0,0.0,26,False,30,0,0,0,0,0,0,0,0,0,0,0,3,5.0,1.7,0.0,0.7,1,1,2,4,0,0.00,0.01,0.01,0.61,51,-37969,1339191,12086,50055,1.3333333333333333,1.4,27.0,0.0,0.0,0.3333333333333333,0.0,5.666666666666667,6.599999999999999,0.0,0.0,0.0,0.9665319919586182,1.698081804975323,17.838090896606445,0.021728575229644775,5.364418029785156e-07,4.963045954704285,5.507050287723541,4.0,0.4,0.0,4.444444444444445,0.03629417382999045,824,26,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,1,1,10.0
427,266,15,0,True,2026-02-21T20:00:00Z,2.0,1.0,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-35897,1305902,6887,42784,0.6666666666666666,1.2,17.0,0.0,0.0,0.0,0.0,2.6666666666666665,5.3999999999999995,1.6666666666666667,0.0,0.0,0.9832659959793091,1.4653878699835488,23.919045448303223,0.010864287614822388,2.682209014892578e-07,2.4815229773521423,3.603525143861771,4.0,0.4,0.0,3.5294117647058822,0.03567984570877531,603,27,427,Tijjani Reijnders,Midfielder,Man City,5.1,a,1,0,10.0
428,7,20,0,False,2025-08-16T16:30:00Z,0.0,4.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3189,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.04400749063670412,796,1,428,Sverre Nypan,Midfielder,Man City,5.0,a,0,0,0.0
428,18,18,0,True,2025-08-23T11:30:00Z,0.0,2.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-952,2855,73,1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,795,2,428,Sverre Nypan,Midfielder,Man City,5.0,a,1,0,0.0
428,22,6,0,False,2025-08-31T13:00:00Z,2.0,1.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-736,2136,0,736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.029469548133595286,412,3,428,Sverre Nypan,Midfielder,Man City,5.0,a,0,0,0.0
428,38,14,0,True,2025-09-14T15:30:00Z,3.0,0.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-285,1871,0,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.03421309872922776,38,4,428,Sverre Nypan,Midfielder,Man City,5.0,a,1,0,0.0
428,41,1,0,False,2025-09-21T15:30:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-105,1779,0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0192131747483989,411,5,428,Sverre Nypan,Midfielder,Man City,5.0,a,0,0,0.0
428,57,3,0,True,2025-09-27T14:00:00Z,5.0,1.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-70,1708,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.04633204633204633,883,6,428,Sverre Nypan,Midfielder,Man City,5.0,a,1,0,0.0
428,64,5,0,False,2025-10-05T15:30:00Z,0.0,1.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-48,1660,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03391472868217054,693,7,428,Sverre Nypan,Midfielder,Man City,5.0,a,0,0,0.0
428,76,9,0,True,2025-10-18T14:00:00Z,2.0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-42,1617,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.027938342967244702,374,8,428,Sverre Nypan,Midfielder,Man City,5.0,a,1,0,0.0
428,82,2,0,False,2025-10-26T14:00:00Z,1.0,0.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-24,1596,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.026264591439688716,212,9,428,Sverre Nypan,Midfielder,Man City,5.0,a,0,0,0.0
428,96,4,0,True,2025-11-02T16:30:00Z,3.0,1.0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-21,1578,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.04267701260911736,900,10,428,Sverre Nypan,Midfielder,Man City,5.0,a,1,0,0.0
428,106,12,0,True,2025-11-09T16:30:00Z,3.0,0.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-17,1561,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03371868978805395,112,11,428,Sverre Nypan,Midfielder,Man City,5.0,a,1,0,0.0
428,119,15,0,False,2025-11-22T17:30:00Z,2.0,1.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-12,1548,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03567984570877531,603,12,428,Sverre Nypan,Midfielder,Man City,5.0,a,0,0,0.0
428,126,11,0,True,2025-11-29T15:00:00Z,3.0,2.0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-10,1539,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.04433497536945813,650,13,428,Sverre Nypan,Midfielder,Man City,5.0,a,1,0,0.0
